case_study_id	conversation_source	principle	rater	tag	rating_human_expert	rating_autoeval_fitness_primary_c_high_var
FC91617	phllm_early_checkpoint	important_interpretations	fitness_primary_b	health_metrics	4	3
FC91617	phllm_early_checkpoint	important_user_data	fitness_primary_b	health_metrics	5	3
FC91617	phllm_early_checkpoint	no_assumptions	fitness_primary_b	health_metrics	5	5
FC91617	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	health_metrics	5	5
FC91617	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	health_metrics	5	5
FC91617	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	health_metrics	5	5
FC91617	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	health_metrics	5	5
FC91617	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	health_metrics	5	5
FC36740	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	health_metrics	5	5
FC30126	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	health_metrics	5	5
FC36740	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	health_metrics	5	4
FC36740	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	health_metrics	5	4
FC36740	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	sleep	4	4
FC36740	phllm_early_checkpoint	important_interpretations	fitness_primary_b	sleep	5	4
FC36740	phllm_early_checkpoint	important_user_data	fitness_primary_b	sleep	5	4
FC36740	phllm_early_checkpoint	no_assumptions	fitness_primary_b	sleep	5	5
FC36740	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	sleep	5	5
FC36740	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	sleep	5	5
FC36740	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	sleep	4	5
FC36740	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	sleep	5	5
FC36740	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	sleep	3	5
FC36740	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	sleep	5	5
FC36740	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	sleep	5	5
FC36740	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	sleep	5	5
FC36740	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	important_interpretations	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	important_user_data	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	no_assumptions	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	health_metrics	5	5
FC30126	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	health_metrics	5	4
FC30126	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	health_metrics	5	4
FC30126	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	sleep	5	4
FC30126	phllm_early_checkpoint	important_interpretations	fitness_primary_b	sleep	5	4
FC30126	phllm_early_checkpoint	important_user_data	fitness_primary_b	sleep	5	4
FC30126	phllm_early_checkpoint	no_assumptions	fitness_primary_b	sleep	4	5
FC30126	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	sleep	4	5
FC30126	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	sleep	5	5
FC30126	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	sleep	5	5
FC30126	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	sleep	5	5
FC30126	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	sleep	3	5
FC30126	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	sleep	5	5
FC30126	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	sleep	5	5
FC30126	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	sleep	5	5
FC30126	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	important_interpretations	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	important_user_data	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	no_assumptions	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	health_metrics	5	5
FC56978	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	health_metrics	5	4
FC56978	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	health_metrics	5	4
FC56978	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	sleep	4	4
FC56978	phllm_early_checkpoint	important_interpretations	fitness_primary_b	sleep	5	4
FC56978	phllm_early_checkpoint	important_user_data	fitness_primary_b	sleep	5	4
FC56978	phllm_early_checkpoint	no_assumptions	fitness_primary_b	sleep	5	5
FC56978	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	sleep	5	5
FC56978	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	sleep	5	5
FC56978	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	sleep	5	5
FC56978	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	sleep	5	5
FC56978	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	sleep	5	5
FC56978	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	sleep	5	5
FC56978	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	sleep	5	5
FC56978	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	sleep	3	5
FC56978	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	training_load	4	5
FC56978	phllm_early_checkpoint	important_interpretations	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	important_user_data	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	no_assumptions	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	health_metrics	4	4
FC91617	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	health_metrics	4	4
FC91617	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	sleep	4	4
FC91617	phllm_early_checkpoint	important_interpretations	fitness_primary_b	sleep	4	4
FC91617	phllm_early_checkpoint	important_user_data	fitness_primary_b	sleep	5	4
FC91617	phllm_early_checkpoint	no_assumptions	fitness_primary_b	sleep	5	5
FC91617	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	sleep	5	5
FC91617	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	sleep	5	5
FC91617	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	sleep	4	5
FC91617	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	sleep	5	5
FC91617	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	sleep	5	5
FC91617	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	sleep	5	5
FC91617	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	sleep	5	5
FC91617	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	sleep	5	5
FC91617	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	important_interpretations	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	important_user_data	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	no_assumptions	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	training_load	5	5
FC36740	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	assessment	5	4
FC36740	phllm_early_checkpoint	important_interpretations	fitness_primary_b	assessment	4	4
FC36740	phllm_early_checkpoint	important_user_data	fitness_primary_b	assessment	4	4
FC36740	phllm_early_checkpoint	no_assumptions	fitness_primary_b	assessment	5	5
FC36740	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	assessment	5	5
FC36740	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	assessment	5	5
FC36740	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	assessment	4	5
FC36740	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	assessment	5	5
FC36740	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	assessment	5	5
FC36740	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	assessment	5	5
FC36740	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	assessment	5	5
FC36740	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	assessment	5	5
FC36740	phllm_early_checkpoint	non_harmful	fitness_primary_b	overall	5	4
FC36740	phllm_early_checkpoint	overall_quality	fitness_primary_b	overall	3	3
FC36740	phllm_early_checkpoint	readable	fitness_primary_b	overall	5	4
FC56978	human_expert	important_domain_knowledge	fitness_secondary_b	health_metrics	5	3
FC56978	human_expert	important_interpretations	fitness_secondary_b	health_metrics	4	3
FC56978	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	training_load	5	5
FC30126	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	assessment	5	4
FC30126	phllm_early_checkpoint	important_interpretations	fitness_primary_b	assessment	5	4
FC30126	phllm_early_checkpoint	important_user_data	fitness_primary_b	assessment	5	4
FC30126	phllm_early_checkpoint	no_assumptions	fitness_primary_b	assessment	5	5
FC30126	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	assessment	5	5
FC30126	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	assessment	5	5
FC30126	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	assessment	5	5
FC30126	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	assessment	5	5
FC30126	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	assessment	5	5
FC30126	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	assessment	5	5
FC30126	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	assessment	5	4
FC30126	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	assessment	5	5
FC30126	phllm_early_checkpoint	non_harmful	fitness_primary_b	overall	5	4
FC30126	phllm_early_checkpoint	overall_quality	fitness_primary_b	overall	4	3
FC30126	phllm_early_checkpoint	readable	fitness_primary_b	overall	5	4
FC91617	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	training_load	5	5
FC56978	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	assessment	5	4
FC56978	phllm_early_checkpoint	important_interpretations	fitness_primary_b	assessment	4	4
FC56978	phllm_early_checkpoint	important_user_data	fitness_primary_b	assessment	5	4
FC56978	phllm_early_checkpoint	no_assumptions	fitness_primary_b	assessment	5	5
FC56978	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	assessment	5	5
FC56978	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	assessment	5	5
FC56978	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	assessment	5	5
FC56978	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	assessment	5	5
FC56978	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	assessment	4	5
FC56978	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	assessment	5	5
FC56978	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	assessment	5	5
FC56978	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	assessment	5	5
FC56978	phllm_early_checkpoint	non_harmful	fitness_primary_b	overall	5	4
FC56978	phllm_early_checkpoint	overall_quality	fitness_primary_b	overall	4	3
FC56978	phllm_early_checkpoint	readable	fitness_primary_b	overall	4	4
FC56978	human_expert	important_user_data	fitness_secondary_b	health_metrics	5	3
FC56978	human_expert	no_assumptions	fitness_secondary_b	health_metrics	5	5
FC91617	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	training_load	5	5
FC91617	phllm_early_checkpoint	important_domain_knowledge	fitness_primary_b	assessment	4	4
FC91617	phllm_early_checkpoint	important_interpretations	fitness_primary_b	assessment	4	4
FC91617	phllm_early_checkpoint	important_user_data	fitness_primary_b	assessment	5	4
FC91617	phllm_early_checkpoint	no_assumptions	fitness_primary_b	assessment	5	5
FC91617	phllm_early_checkpoint	no_hallucinations	fitness_primary_b	assessment	5	5
FC91617	phllm_early_checkpoint	no_incorrect_domain_knowledge	fitness_primary_b	assessment	5	5
FC91617	phllm_early_checkpoint	no_incorrect_important_interpretations	fitness_primary_b	assessment	5	5
FC91617	phllm_early_checkpoint	no_incorrect_unimportant_interpretations	fitness_primary_b	assessment	5	5
FC91617	phllm_early_checkpoint	no_incorrect_user_data	fitness_primary_b	assessment	5	5
FC91617	phllm_early_checkpoint	no_unimportant_domain_knowledge	fitness_primary_b	assessment	5	5
FC91617	phllm_early_checkpoint	no_unimportant_interpretations	fitness_primary_b	assessment	5	5
FC91617	phllm_early_checkpoint	no_unimportant_user_data	fitness_primary_b	assessment	5	5
FC91617	phllm_early_checkpoint	non_harmful	fitness_primary_b	overall	5	4
FC91617	phllm_early_checkpoint	overall_quality	fitness_primary_b	overall	4	3
FC91617	phllm_early_checkpoint	readable	fitness_primary_b	overall	5	4
FC56978	human_expert	no_hallucinations	fitness_secondary_b	health_metrics	5	5
FC56978	human_expert	no_incorrect_domain_knowledge	fitness_secondary_b	health_metrics	5	5
FC56978	human_expert	no_incorrect_important_interpretations	fitness_secondary_b	health_metrics	5	5
FC56978	human_expert	no_incorrect_unimportant_interpretations	fitness_secondary_b	health_metrics	5	5
FC56978	human_expert	no_incorrect_user_data	fitness_secondary_b	health_metrics	5	5
FC56978	human_expert	no_unimportant_domain_knowledge	fitness_secondary_b	health_metrics	5	5
FC56978	human_expert	no_unimportant_interpretations	fitness_secondary_b	health_metrics	5	4
FC56978	human_expert	no_unimportant_user_data	fitness_secondary_b	health_metrics	5	4
FC56978	human_expert	important_domain_knowledge	fitness_secondary_b	sleep	4	4
FC56978	human_expert	important_interpretations	fitness_secondary_b	sleep	4	4
FC56978	human_expert	important_user_data	fitness_secondary_b	sleep	5	4
FC56978	human_expert	no_assumptions	fitness_secondary_b	sleep	5	5
FC56978	human_expert	no_hallucinations	fitness_secondary_b	sleep	5	5
FC56978	human_expert	no_incorrect_domain_knowledge	fitness_secondary_b	sleep	5	5
FC56978	human_expert	no_incorrect_important_interpretations	fitness_secondary_b	sleep	5	5
FC56978	human_expert	no_incorrect_unimportant_interpretations	fitness_secondary_b	sleep	5	5
FC56978	human_expert	no_incorrect_user_data	fitness_secondary_b	sleep	5	5
FC56978	human_expert	no_unimportant_domain_knowledge	fitness_secondary_b	sleep	5	5
FC56978	human_expert	no_unimportant_interpretations	fitness_secondary_b	sleep	5	5
FC56978	human_expert	no_unimportant_user_data	fitness_secondary_b	sleep	5	5
FC56978	human_expert	important_domain_knowledge	fitness_secondary_b	training_load	5	5
FC56978	human_expert	important_interpretations	fitness_secondary_b	training_load	4	5
FC56978	human_expert	important_user_data	fitness_secondary_b	training_load	4	4
FC56978	human_expert	no_assumptions	fitness_secondary_b	training_load	5	5
FC56978	human_expert	no_hallucinations	fitness_secondary_b	training_load	5	5
FC56978	human_expert	no_incorrect_domain_knowledge	fitness_secondary_b	training_load	5	5
FC56978	human_expert	no_incorrect_important_interpretations	fitness_secondary_b	training_load	5	5
FC56978	human_expert	no_incorrect_unimportant_interpretations	fitness_secondary_b	training_load	4	5
FC56978	human_expert	no_incorrect_user_data	fitness_secondary_b	training_load	4	5
FC56978	human_expert	no_unimportant_domain_knowledge	fitness_secondary_b	training_load	5	5
FC56978	human_expert	no_unimportant_interpretations	fitness_secondary_b	training_load	5	5
FC56978	human_expert	no_unimportant_user_data	fitness_secondary_b	training_load	5	5
FC56978	human_expert	important_domain_knowledge	fitness_secondary_b	assessment	5	4
FC56978	human_expert	important_interpretations	fitness_secondary_b	assessment	3	4
FC56978	human_expert	important_user_data	fitness_secondary_b	assessment	4	4
FC56978	human_expert	no_assumptions	fitness_secondary_b	assessment	5	5
FC56978	human_expert	no_hallucinations	fitness_secondary_b	assessment	5	5
FC56978	human_expert	no_incorrect_domain_knowledge	fitness_secondary_b	assessment	5	5
FC56978	human_expert	no_incorrect_important_interpretations	fitness_secondary_b	assessment	5	5
FC56978	human_expert	no_incorrect_unimportant_interpretations	fitness_secondary_b	assessment	5	5
FC56978	human_expert	no_incorrect_user_data	fitness_secondary_b	assessment	5	5
FC56978	human_expert	no_unimportant_domain_knowledge	fitness_secondary_b	assessment	5	5
FC56978	human_expert	no_unimportant_interpretations	fitness_secondary_b	assessment	5	5
FC56978	human_expert	no_unimportant_user_data	fitness_secondary_b	assessment	5	5
FC56978	human_expert	non_harmful	fitness_secondary_b	overall	5	4
FC56978	human_expert	overall_quality	fitness_secondary_b	overall	4	3
FC56978	human_expert	readable	fitness_secondary_b	overall	4	4
FC25213	human_expert	important_domain_knowledge	fitness_primary_c	health_metrics	3	3
FC25213	human_expert	important_interpretations	fitness_primary_c	health_metrics	2	3
FC25213	human_expert	important_user_data	fitness_primary_c	health_metrics	2	3
FC25213	human_expert	no_assumptions	fitness_primary_c	health_metrics	5	5
FC25213	human_expert	no_hallucinations	fitness_primary_c	health_metrics	5	5
FC25213	human_expert	no_incorrect_domain_knowledge	fitness_primary_c	health_metrics	5	5
FC25213	human_expert	no_incorrect_important_interpretations	fitness_primary_c	health_metrics	5	5
FC25213	human_expert	no_incorrect_unimportant_interpretations	fitness_primary_c	health_metrics	5	5
FC25213	human_expert	no_incorrect_user_data	fitness_primary_c	health_metrics	5	5
FC25213	human_expert	no_unimportant_domain_knowledge	fitness_primary_c	health_metrics	5	5
FC25213	human_expert	no_unimportant_interpretations	fitness_primary_c	health_metrics	5	4
FC25213	human_expert	no_unimportant_user_data	fitness_primary_c	health_metrics	5	4
FC25213	human_expert	important_domain_knowledge	fitness_primary_c	sleep	3	4
FC25213	human_expert	important_interpretations	fitness_primary_c	sleep	2	4
FC25213	human_expert	important_user_data	fitness_primary_c	sleep	3	4
FC25213	human_expert	no_assumptions	fitness_primary_c	sleep	5	5
FC25213	human_expert	no_hallucinations	fitness_primary_c	sleep	5	5
FC25213	human_expert	no_incorrect_domain_knowledge	fitness_primary_c	sleep	5	5
FC25213	human_expert	no_incorrect_important_interpretations	fitness_primary_c	sleep	5	5
FC25213	human_expert	no_incorrect_unimportant_interpretations	fitness_primary_c	sleep	5	5
FC17588	human_expert	important_domain_knowledge	fitness_primary_c	health_metrics	4	3
FC17588	human_expert	important_interpretations	fitness_primary_c	health_metrics	4	3
FC17588	human_expert	important_user_data	fitness_primary_c	health_metrics	4	3
FC17588	human_expert	no_assumptions	fitness_primary_c	health_metrics	5	5
FC17588	human_expert	no_hallucinations	fitness_primary_c	health_metrics	5	5
FC17588	human_expert	no_incorrect_domain_knowledge	fitness_primary_c	health_metrics	5	5
FC17588	human_expert	no_incorrect_important_interpretations	fitness_primary_c	health_metrics	5	5
FC17588	human_expert	no_incorrect_unimportant_interpretations	fitness_primary_c	health_metrics	5	5
FC17588	human_expert	no_incorrect_user_data	fitness_primary_c	health_metrics	5	5
FC17588	human_expert	no_unimportant_domain_knowledge	fitness_primary_c	health_metrics	5	5
FC17588	human_expert	no_unimportant_interpretations	fitness_primary_c	health_metrics	5	4
FC17588	human_expert	no_unimportant_user_data	fitness_primary_c	health_metrics	5	4
FC17588	human_expert	important_domain_knowledge	fitness_primary_c	sleep	3	4
FC17588	human_expert	important_interpretations	fitness_primary_c	sleep	3	4
FC17588	human_expert	important_user_data	fitness_primary_c	sleep	3	4
FC17588	human_expert	no_assumptions	fitness_primary_c	sleep	5	5
FC17588	human_expert	no_hallucinations	fitness_primary_c	sleep	5	5
FC17588	human_expert	no_incorrect_domain_knowledge	fitness_primary_c	sleep	5	5
FC17588	human_expert	no_incorrect_important_interpretations	fitness_primary_c	sleep	4	5
FC25213	human_expert	no_incorrect_user_data	fitness_primary_c	sleep	5	5
FC25213	human_expert	no_unimportant_domain_knowledge	fitness_primary_c	sleep	5	5
FC17588	human_expert	no_incorrect_unimportant_interpretations	fitness_primary_c	sleep	4	5
FC23123	human_expert	important_domain_knowledge	fitness_primary_c	health_metrics	5	3
FC23123	human_expert	important_interpretations	fitness_primary_c	health_metrics	5	3
FC23123	human_expert	important_user_data	fitness_primary_c	health_metrics	4	3
FC23123	human_expert	no_assumptions	fitness_primary_c	health_metrics	5	5
FC23123	human_expert	no_hallucinations	fitness_primary_c	health_metrics	5	5
FC23123	human_expert	no_incorrect_domain_knowledge	fitness_primary_c	health_metrics	5	5
FC23123	human_expert	no_incorrect_important_interpretations	fitness_primary_c	health_metrics	5	5
FC23123	human_expert	no_incorrect_unimportant_interpretations	fitness_primary_c	health_metrics	5	5
FC23123	human_expert	no_incorrect_user_data	fitness_primary_c	health_metrics	5	5
FC23123	human_expert	no_unimportant_domain_knowledge	fitness_primary_c	health_metrics	5	5
FC23123	human_expert	no_unimportant_interpretations	fitness_primary_c	health_metrics	5	4
FC23123	human_expert	no_unimportant_user_data	fitness_primary_c	health_metrics	4	4
FC23123	human_expert	important_domain_knowledge	fitness_primary_c	sleep	5	4
FC23123	human_expert	important_interpretations	fitness_primary_c	sleep	5	4
FC23123	human_expert	important_user_data	fitness_primary_c	sleep	5	4
FC23123	human_expert	no_assumptions	fitness_primary_c	sleep	5	5
FC23123	human_expert	no_hallucinations	fitness_primary_c	sleep	5	5
FC23123	human_expert	no_incorrect_domain_knowledge	fitness_primary_c	sleep	5	5
FC23123	human_expert	no_incorrect_important_interpretations	fitness_primary_c	sleep	5	5
FC17588	human_expert	no_incorrect_user_data	fitness_primary_c	sleep	5	5
FC17588	human_expert	no_unimportant_domain_knowledge	fitness_primary_c	sleep	5	5
FC23123	human_expert	no_incorrect_unimportant_interpretations	fitness_primary_c	sleep	5	5
FC83529	human_expert	important_domain_knowledge	fitness_primary_c	health_metrics	5	3
FC83529	human_expert	important_interpretations	fitness_primary_c	health_metrics	5	3
FC83529	human_expert	important_user_data	fitness_primary_c	health_metrics	5	3
FC83529	human_expert	no_assumptions	fitness_primary_c	health_metrics	5	5
FC83529	human_expert	no_hallucinations	fitness_primary_c	health_metrics	5	5
FC83529	human_expert	no_incorrect_domain_knowledge	fitness_primary_c	health_metrics	5	5
FC83529	human_expert	no_incorrect_important_interpretations	fitness_primary_c	health_metrics	5	5
FC83529	human_expert	no_incorrect_unimportant_interpretations	fitness_primary_c	health_metrics	5	5
FC83529	human_expert	no_incorrect_user_data	fitness_primary_c	health_metrics	5	5
FC83529	human_expert	no_unimportant_domain_knowledge	fitness_primary_c	health_metrics	5	5
FC83529	human_expert	no_unimportant_interpretations	fitness_primary_c	health_metrics	5	4
FC83529	human_expert	no_unimportant_user_data	fitness_primary_c	health_metrics	5	4
FC83529	human_expert	important_domain_knowledge	fitness_primary_c	sleep	5	4
FC83529	human_expert	important_interpretations	fitness_primary_c	sleep	5	4
FC83529	human_expert	important_user_data	fitness_primary_c	sleep	4	4
FC83529	human_expert	no_assumptions	fitness_primary_c	sleep	5	5
FC83529	human_expert	no_hallucinations	fitness_primary_c	sleep	5	5
FC83529	human_expert	no_incorrect_domain_knowledge	fitness_primary_c	sleep	5	5
FC83529	human_expert	no_incorrect_important_interpretations	fitness_primary_c	sleep	5	5
FC23123	human_expert	no_incorrect_user_data	fitness_primary_c	sleep	5	5
FC23123	human_expert	no_unimportant_domain_knowledge	fitness_primary_c	sleep	5	5
FC83529	human_expert	no_incorrect_unimportant_interpretations	fitness_primary_c	sleep	5	5
FC83529	human_expert	no_incorrect_user_data	fitness_primary_c	sleep	5	5
FC83529	human_expert	no_unimportant_domain_knowledge	fitness_primary_c	sleep	5	5
FC25213	human_expert	no_unimportant_interpretations	fitness_primary_c	sleep	4	5
FC25213	human_expert	no_unimportant_user_data	fitness_primary_c	sleep	4	5
FC25213	human_expert	important_domain_knowledge	fitness_primary_c	training_load	4	5
FC25213	human_expert	important_interpretations	fitness_primary_c	training_load	4	5
FC25213	human_expert	important_user_data	fitness_primary_c	training_load	4	4
FC25213	human_expert	no_assumptions	fitness_primary_c	training_load	5	5
FC25213	human_expert	no_hallucinations	fitness_primary_c	training_load	5	5
FC25213	human_expert	no_incorrect_domain_knowledge	fitness_primary_c	training_load	5	5
FC25213	human_expert	no_incorrect_important_interpretations	fitness_primary_c	training_load	5	5
FC25213	human_expert	no_incorrect_unimportant_interpretations	fitness_primary_c	training_load	5	5
FC25213	human_expert	no_incorrect_user_data	fitness_primary_c	training_load	5	5
FC25213	human_expert	no_unimportant_domain_knowledge	fitness_primary_c	training_load	5	5
FC25213	human_expert	no_unimportant_interpretations	fitness_primary_c	training_load	5	5
FC25213	human_expert	no_unimportant_user_data	fitness_primary_c	training_load	5	5
FC25213	human_expert	important_domain_knowledge	fitness_primary_c	assessment	4	4
FC25213	human_expert	important_interpretations	fitness_primary_c	assessment	4	4
