case_study_id	conversation_source	principle	rater	tag	rating_human_expert	rating_autoeval_gemini_pro_baseline	rating_autoeval_sleep_primary_c_high_var
SC44447	phllm	no_assumptions	sleep_primary_b	etiology	5	5	5
SC44447	phllm	no_assumptions	sleep_secondary_b	etiology	4	5	5
SC44447	phllm	no_hallucinations	sleep_primary_b	etiology	4	5	5
SC44447	phllm	no_hallucinations	sleep_secondary_b	etiology	5	5	5
SC44447	phllm	no_incorrect_domain_knowledge	sleep_primary_b	etiology	5	5	5
SC44447	phllm	no_incorrect_domain_knowledge	sleep_secondary_b	etiology	5	5	5
SC44447	phllm	no_incorrect_important_interpretations	sleep_primary_b	etiology	3	5	4
SC44447	phllm	no_incorrect_important_interpretations	sleep_secondary_b	etiology	4	5	4
SC44447	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	etiology	5	5	5
SC44447	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_b	etiology	4	5	5
SC44447	phllm	no_incorrect_user_data	sleep_primary_b	etiology	5	5	5
SC44447	phllm	no_incorrect_user_data	sleep_secondary_b	etiology	4	5	5
SC44447	phllm	no_unimportant_domain_knowledge	sleep_primary_b	etiology	5	5	5
SC44447	phllm	no_unimportant_domain_knowledge	sleep_secondary_b	etiology	5	5	5
SC44447	phllm	no_unimportant_interpretations	sleep_primary_b	etiology	3	5	5
SC44447	phllm	no_unimportant_interpretations	sleep_secondary_b	etiology	5	5	5
SC44447	phllm	no_unimportant_user_data	sleep_primary_b	etiology	5	5	5
SC44447	phllm	no_unimportant_user_data	sleep_secondary_b	etiology	5	5	5
SC44447	phllm	important_domain_knowledge	sleep_primary_b	insights	5	5	5
SC44447	phllm	important_domain_knowledge	sleep_secondary_b	insights	5	5	5
SC44447	phllm	important_interpretations	sleep_primary_b	insights	5	5	4
SC44447	phllm	important_interpretations	sleep_secondary_b	insights	4	5	4
SC44447	phllm	important_user_data	sleep_primary_b	insights	5	5	5
SC44447	phllm	important_user_data	sleep_secondary_b	insights	5	5	5
SC44447	phllm	no_assumptions	sleep_primary_b	insights	5	5	5
SC44447	phllm	no_assumptions	sleep_secondary_b	insights	5	5	5
SC44447	phllm	no_hallucinations	sleep_primary_b	insights	5	5	5
SC44447	phllm	no_hallucinations	sleep_secondary_b	insights	5	5	5
SC44447	phllm	no_incorrect_domain_knowledge	sleep_primary_b	insights	5	5	5
SC44447	phllm	no_incorrect_domain_knowledge	sleep_secondary_b	insights	5	5	5
SC44447	phllm	no_incorrect_important_interpretations	sleep_primary_b	insights	4	5	5
SC44447	phllm	no_incorrect_important_interpretations	sleep_secondary_b	insights	4	5	5
SC44447	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	insights	5	5	5
SC44447	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_b	insights	5	5	5
SC44447	phllm	no_incorrect_user_data	sleep_primary_b	insights	5	5	5
SC44447	phllm	no_incorrect_user_data	sleep_secondary_b	insights	5	5	5
SC44447	phllm	no_unimportant_domain_knowledge	sleep_primary_b	insights	5	5	5
SC44447	phllm	no_unimportant_domain_knowledge	sleep_secondary_b	insights	5	5	5
SC44447	phllm	no_unimportant_interpretations	sleep_primary_b	insights	5	5	5
SC44447	phllm	no_unimportant_interpretations	sleep_secondary_b	insights	5	5	5
SC44447	phllm	no_unimportant_user_data	sleep_primary_b	insights	5	5	5
SC44447	phllm	no_unimportant_user_data	sleep_secondary_b	insights	5	5	5
SC44447	phllm	non_harmful	sleep_primary_b	overall	3	5	5
SC44447	phllm	non_harmful	sleep_secondary_b	overall	5	5	5
SC44447	phllm	overall_quality	sleep_primary_b	overall	3	1	1
SC44447	phllm	overall_quality	sleep_secondary_b	overall	4	1	1
SC44447	phllm	readable	sleep_primary_b	overall	5	5	5
SC44447	phllm	readable	sleep_secondary_b	overall	5	5	5
SC44447	phllm	important_domain_knowledge	sleep_primary_b	recommendations	4	5	4
SC44447	phllm	important_domain_knowledge	sleep_secondary_b	recommendations	5	5	4
SC44447	phllm	important_interpretations	sleep_primary_b	recommendations	5	5	2
SC44447	phllm	important_interpretations	sleep_secondary_b	recommendations	4	5	2
SC44447	phllm	important_user_data	sleep_primary_b	recommendations	5	4	2
SC44447	phllm	important_user_data	sleep_secondary_b	recommendations	4	4	2
SC44447	phllm	no_assumptions	sleep_primary_b	recommendations	5	5	3
SC44447	phllm	no_assumptions	sleep_secondary_b	recommendations	5	5	3
SC44447	phllm	no_hallucinations	sleep_primary_b	recommendations	5	5	5
SC44447	phllm	no_hallucinations	sleep_secondary_b	recommendations	5	5	5
SC44447	phllm	no_incorrect_domain_knowledge	sleep_primary_b	recommendations	2	5	4
SC44447	phllm	no_incorrect_domain_knowledge	sleep_secondary_b	recommendations	5	5	4
SC44447	phllm	no_incorrect_important_interpretations	sleep_primary_b	recommendations	4	5	2
SC44447	phllm	no_incorrect_important_interpretations	sleep_secondary_b	recommendations	4	5	2
SC44447	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	recommendations	5	5	5
SC44447	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_b	recommendations	5	5	5
SC44447	phllm	no_incorrect_user_data	sleep_primary_b	recommendations	5	5	5
SC44447	phllm	no_incorrect_user_data	sleep_secondary_b	recommendations	5	5	5
SC44447	phllm	no_unimportant_domain_knowledge	sleep_primary_b	recommendations	5	5	5
SC44447	phllm	no_unimportant_domain_knowledge	sleep_secondary_b	recommendations	5	5	5
SC44447	phllm	no_unimportant_interpretations	sleep_primary_b	recommendations	5	5	2
SC44447	phllm	no_unimportant_interpretations	sleep_secondary_b	recommendations	5	5	2
SC44447	phllm	no_unimportant_user_data	sleep_primary_b	recommendations	5	5	5
SC44447	phllm	no_unimportant_user_data	sleep_secondary_b	recommendations	5	5	5
SC39156	phllm	important_domain_knowledge	sleep_primary_b	etiology	5	5	5
SC39156	phllm	important_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC39156	phllm	important_interpretations	sleep_primary_b	etiology	5	5	5
SC39156	phllm	important_interpretations	sleep_primary_d	etiology	5	5	5
SC39156	phllm	important_user_data	sleep_primary_b	etiology	5	4	5
SC39156	phllm	important_user_data	sleep_primary_d	etiology	4	4	5
SC39156	phllm	no_assumptions	sleep_primary_b	etiology	5	5	5
SC39156	phllm	no_assumptions	sleep_primary_d	etiology	5	5	5
SC39156	phllm	no_hallucinations	sleep_primary_b	etiology	5	5	5
SC39156	phllm	no_hallucinations	sleep_primary_d	etiology	5	5	5
SC39156	phllm	no_incorrect_domain_knowledge	sleep_primary_b	etiology	5	5	5
SC39156	phllm	no_incorrect_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC39156	phllm	no_incorrect_important_interpretations	sleep_primary_b	etiology	4	5	5
SC39156	phllm	no_incorrect_important_interpretations	sleep_primary_d	etiology	4	5	5
SC39156	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	etiology	5	5	5
SC39156	phllm	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC39156	phllm	no_incorrect_user_data	sleep_primary_b	etiology	5	5	5
SC39156	phllm	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC39156	phllm	no_unimportant_domain_knowledge	sleep_primary_b	etiology	5	5	5
SC39156	phllm	no_unimportant_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC39156	phllm	no_unimportant_interpretations	sleep_primary_b	etiology	5	5	5
SC39156	phllm	no_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC39156	phllm	no_unimportant_user_data	sleep_primary_b	etiology	5	5	5
SC39156	phllm	no_unimportant_user_data	sleep_primary_d	etiology	5	5	5
SC39156	phllm	important_domain_knowledge	sleep_primary_b	insights	5	5	5
SC39156	phllm	important_domain_knowledge	sleep_primary_d	insights	5	5	5
SC39156	phllm	important_interpretations	sleep_primary_b	insights	4	5	5
SC39156	phllm	important_interpretations	sleep_primary_d	insights	5	5	5
SC39156	phllm	important_user_data	sleep_primary_b	insights	4	4	5
SC39156	phllm	important_user_data	sleep_primary_d	insights	4	4	5
SC39156	phllm	no_assumptions	sleep_primary_b	insights	5	5	5
SC39156	phllm	no_assumptions	sleep_primary_d	insights	5	5	5
SC39156	phllm	no_hallucinations	sleep_primary_b	insights	5	5	5
SC39156	phllm	no_hallucinations	sleep_primary_d	insights	5	5	5
SC39156	phllm	no_incorrect_domain_knowledge	sleep_primary_b	insights	5	5	5
SC39156	phllm	no_incorrect_domain_knowledge	sleep_primary_d	insights	5	5	5
SC39156	phllm	no_incorrect_important_interpretations	sleep_primary_b	insights	3	5	4
SC39156	phllm	no_incorrect_important_interpretations	sleep_primary_d	insights	4	5	4
SC39156	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	insights	5	5	5
SC39156	phllm	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	5
SC39156	phllm	no_incorrect_user_data	sleep_primary_b	insights	5	5	5
SC39156	phllm	no_incorrect_user_data	sleep_primary_d	insights	4	5	5
SC39156	phllm	no_unimportant_domain_knowledge	sleep_primary_b	insights	5	5	5
SC39156	phllm	no_unimportant_domain_knowledge	sleep_primary_d	insights	4	5	5
SC39156	phllm	no_unimportant_interpretations	sleep_primary_b	insights	5	5	5
SC39156	phllm	no_unimportant_interpretations	sleep_primary_d	insights	5	5	5
SC39156	phllm	no_unimportant_user_data	sleep_primary_b	insights	5	5	5
SC39156	phllm	no_unimportant_user_data	sleep_primary_d	insights	5	5	5
SC39156	phllm	non_harmful	sleep_primary_b	overall	5	5	5
SC39156	phllm	non_harmful	sleep_primary_d	overall	5	5	5
SC39156	phllm	overall_quality	sleep_primary_b	overall	3	1	1
SC39156	phllm	overall_quality	sleep_primary_d	overall	3	1	1
SC39156	phllm	readable	sleep_primary_b	overall	4	5	5
SC39156	phllm	readable	sleep_primary_d	overall	4	5	5
SC39156	phllm	important_domain_knowledge	sleep_primary_b	recommendations	2	5	5
SC39156	phllm	important_domain_knowledge	sleep_primary_d	recommendations	5	5	5
SC39156	phllm	important_interpretations	sleep_primary_b	recommendations	4	5	5
SC39156	phllm	important_interpretations	sleep_primary_d	recommendations	5	5	5
SC39156	phllm	important_user_data	sleep_primary_b	recommendations	2	4	5
SC39156	phllm	important_user_data	sleep_primary_d	recommendations	5	4	5
SC39156	phllm	no_assumptions	sleep_primary_b	recommendations	5	5	5
SC39156	phllm	no_assumptions	sleep_primary_d	recommendations	5	5	5
SC39156	phllm	no_hallucinations	sleep_primary_b	recommendations	5	5	5
SC39156	phllm	no_hallucinations	sleep_primary_d	recommendations	5	5	5
SC39156	phllm	no_incorrect_domain_knowledge	sleep_primary_b	recommendations	3	5	5
SC39156	phllm	no_incorrect_domain_knowledge	sleep_primary_d	recommendations	4	5	5
SC39156	phllm	no_incorrect_important_interpretations	sleep_primary_b	recommendations	5	5	5
SC39156	phllm	no_incorrect_important_interpretations	sleep_primary_d	recommendations	5	5	5
SC39156	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	recommendations	5	5	5
SC39156	phllm	no_incorrect_unimportant_interpretations	sleep_primary_d	recommendations	5	5	5
SC39156	phllm	no_incorrect_user_data	sleep_primary_b	recommendations	5	5	5
SC39156	phllm	no_incorrect_user_data	sleep_primary_d	recommendations	4	5	5
SC39156	phllm	no_unimportant_domain_knowledge	sleep_primary_b	recommendations	5	5	5
SC39156	phllm	no_unimportant_domain_knowledge	sleep_primary_d	recommendations	5	5	5
SC39156	phllm	no_unimportant_interpretations	sleep_primary_b	recommendations	5	5	5
SC39156	phllm	no_unimportant_interpretations	sleep_primary_d	recommendations	5	5	5
SC39156	phllm	no_unimportant_user_data	sleep_primary_b	recommendations	5	5	5
SC39156	phllm	no_unimportant_user_data	sleep_primary_d	recommendations	5	5	5
SC92149	phllm	important_domain_knowledge	sleep_primary_a	etiology	5	5	5
SC92149	phllm	important_domain_knowledge	sleep_secondary_a	etiology	5	5	5
SC92149	phllm	important_domain_knowledge	sleep_secondary_b	etiology	4	5	5
SC92149	phllm	important_interpretations	sleep_primary_a	etiology	5	5	3
SC92149	phllm	important_interpretations	sleep_secondary_a	etiology	4	5	3
SC92149	phllm	important_interpretations	sleep_secondary_b	etiology	4	5	3
SC92149	phllm	important_user_data	sleep_primary_a	etiology	4	4	3
SC92149	phllm	important_user_data	sleep_secondary_a	etiology	5	4	3
SC92149	phllm	important_user_data	sleep_secondary_b	etiology	5	4	3
SC92149	phllm	no_assumptions	sleep_primary_a	etiology	5	5	5
SC92149	phllm	no_assumptions	sleep_secondary_a	etiology	5	5	5
SC92149	phllm	no_assumptions	sleep_secondary_b	etiology	5	5	5
SC92149	phllm	no_hallucinations	sleep_primary_a	etiology	5	5	5
SC92149	phllm	no_hallucinations	sleep_secondary_a	etiology	4	5	5
SC92149	phllm	no_hallucinations	sleep_secondary_b	etiology	5	5	5
SC92149	phllm	no_incorrect_domain_knowledge	sleep_primary_a	etiology	5	5	5
SC92149	phllm	no_incorrect_domain_knowledge	sleep_secondary_a	etiology	5	5	5
SC92149	phllm	no_incorrect_domain_knowledge	sleep_secondary_b	etiology	5	5	5
SC92149	phllm	no_incorrect_important_interpretations	sleep_primary_a	etiology	4	5	5
SC92149	phllm	no_incorrect_important_interpretations	sleep_secondary_a	etiology	4	5	5
SC92149	phllm	no_incorrect_important_interpretations	sleep_secondary_b	etiology	4	5	5
SC92149	phllm	no_incorrect_unimportant_interpretations	sleep_primary_a	etiology	5	5	5
SC92149	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_a	etiology	5	5	5
SC92149	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_b	etiology	5	5	5
SC92149	phllm	no_incorrect_user_data	sleep_primary_a	etiology	5	5	5
SC92149	phllm	no_incorrect_user_data	sleep_secondary_a	etiology	4	5	5
SC92149	phllm	no_incorrect_user_data	sleep_secondary_b	etiology	4	5	5
SC92149	phllm	no_unimportant_domain_knowledge	sleep_primary_a	etiology	5	5	5
SC92149	phllm	no_unimportant_domain_knowledge	sleep_secondary_a	etiology	5	5	5
SC92149	phllm	no_unimportant_domain_knowledge	sleep_secondary_b	etiology	5	5	5
SC92149	phllm	no_unimportant_interpretations	sleep_primary_a	etiology	5	5	5
SC92149	phllm	no_unimportant_interpretations	sleep_secondary_a	etiology	5	5	5
SC92149	phllm	no_unimportant_interpretations	sleep_secondary_b	etiology	5	5	5
SC92149	phllm	no_unimportant_user_data	sleep_primary_a	etiology	5	5	5
SC92149	phllm	no_unimportant_user_data	sleep_secondary_a	etiology	5	5	5
SC92149	phllm	no_unimportant_user_data	sleep_secondary_b	etiology	5	5	5
SC92149	phllm	important_domain_knowledge	sleep_primary_a	insights	5	5	5
SC92149	phllm	important_domain_knowledge	sleep_secondary_a	insights	5	5	5
SC92149	phllm	important_domain_knowledge	sleep_secondary_b	insights	5	5	5
SC92149	phllm	important_interpretations	sleep_primary_a	insights	4	5	4
SC92149	phllm	important_interpretations	sleep_secondary_a	insights	5	5	4
SC92149	phllm	important_interpretations	sleep_secondary_b	insights	5	5	4
SC92149	phllm	important_user_data	sleep_primary_a	insights	4	5	5
SC92149	phllm	important_user_data	sleep_secondary_a	insights	5	5	5
SC92149	phllm	important_user_data	sleep_secondary_b	insights	5	5	5
SC92149	phllm	no_assumptions	sleep_primary_a	insights	5	5	5
SC92149	phllm	no_assumptions	sleep_secondary_a	insights	5	5	5
SC92149	phllm	no_assumptions	sleep_secondary_b	insights	5	5	5
SC92149	phllm	no_hallucinations	sleep_primary_a	insights	5	5	5
SC92149	phllm	no_hallucinations	sleep_secondary_a	insights	5	5	5
SC92149	phllm	no_hallucinations	sleep_secondary_b	insights	5	5	5
SC92149	phllm	no_incorrect_domain_knowledge	sleep_primary_a	insights	4	5	4
SC92149	phllm	no_incorrect_domain_knowledge	sleep_secondary_a	insights	5	5	4
SC92149	phllm	no_incorrect_domain_knowledge	sleep_secondary_b	insights	5	5	4
SC92149	phllm	no_incorrect_important_interpretations	sleep_primary_a	insights	4	5	4
SC92149	phllm	no_incorrect_important_interpretations	sleep_secondary_a	insights	4	5	4
SC92149	phllm	no_incorrect_important_interpretations	sleep_secondary_b	insights	5	5	4
SC92149	phllm	no_incorrect_unimportant_interpretations	sleep_primary_a	insights	5	5	5
SC92149	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_a	insights	5	5	5
SC92149	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_b	insights	5	5	5
SC92149	phllm	no_incorrect_user_data	sleep_primary_a	insights	5	5	5
SC92149	phllm	no_incorrect_user_data	sleep_secondary_a	insights	5	5	5
SC92149	phllm	no_incorrect_user_data	sleep_secondary_b	insights	5	5	5
SC92149	phllm	no_unimportant_domain_knowledge	sleep_primary_a	insights	5	5	5
SC92149	phllm	no_unimportant_domain_knowledge	sleep_secondary_a	insights	5	5	5
SC92149	phllm	no_unimportant_domain_knowledge	sleep_secondary_b	insights	5	5	5
SC92149	phllm	no_unimportant_interpretations	sleep_primary_a	insights	5	5	5
SC92149	phllm	no_unimportant_interpretations	sleep_secondary_a	insights	5	5	5
SC92149	phllm	no_unimportant_interpretations	sleep_secondary_b	insights	5	5	5
SC92149	phllm	no_unimportant_user_data	sleep_primary_a	insights	5	5	5
SC92149	phllm	no_unimportant_user_data	sleep_secondary_a	insights	5	5	5
SC92149	phllm	no_unimportant_user_data	sleep_secondary_b	insights	5	5	5
SC92149	phllm	non_harmful	sleep_primary_a	overall	4	5	5
SC92149	phllm	non_harmful	sleep_secondary_a	overall	3	5	5
SC92149	phllm	non_harmful	sleep_secondary_b	overall	5	5	5
SC92149	phllm	overall_quality	sleep_primary_a	overall	3	1	1
SC92149	phllm	overall_quality	sleep_secondary_a	overall	4	1	1
SC92149	phllm	overall_quality	sleep_secondary_b	overall	5	1	1
SC92149	phllm	readable	sleep_primary_a	overall	5	5	5
SC92149	phllm	readable	sleep_secondary_a	overall	4	5	5
SC92149	phllm	readable	sleep_secondary_b	overall	5	5	5
SC92149	phllm	important_domain_knowledge	sleep_primary_a	recommendations	5	5	2
SC92149	phllm	important_domain_knowledge	sleep_secondary_a	recommendations	5	5	2
SC92149	phllm	important_domain_knowledge	sleep_secondary_b	recommendations	5	5	2
SC92149	phllm	important_interpretations	sleep_primary_a	recommendations	4	5	2
SC92149	phllm	important_interpretations	sleep_secondary_a	recommendations	4	5	2
SC92149	phllm	important_interpretations	sleep_secondary_b	recommendations	5	5	2
SC92149	phllm	important_user_data	sleep_primary_a	recommendations	5	4	2
SC92149	phllm	important_user_data	sleep_secondary_a	recommendations	5	4	2
SC92149	phllm	important_user_data	sleep_secondary_b	recommendations	5	4	2
SC92149	phllm	no_assumptions	sleep_primary_a	recommendations	5	5	3
SC92149	phllm	no_assumptions	sleep_secondary_a	recommendations	5	5	3
SC92149	phllm	no_assumptions	sleep_secondary_b	recommendations	5	5	3
SC92149	phllm	no_hallucinations	sleep_primary_a	recommendations	5	5	2
SC92149	phllm	no_hallucinations	sleep_secondary_a	recommendations	5	5	2
SC92149	phllm	no_hallucinations	sleep_secondary_b	recommendations	5	5	2
SC92149	phllm	no_incorrect_domain_knowledge	sleep_primary_a	recommendations	5	5	2
SC92149	phllm	no_incorrect_domain_knowledge	sleep_secondary_a	recommendations	4	5	2
SC92149	phllm	no_incorrect_domain_knowledge	sleep_secondary_b	recommendations	5	5	2
SC92149	phllm	no_incorrect_important_interpretations	sleep_primary_a	recommendations	5	5	2
SC92149	phllm	no_incorrect_important_interpretations	sleep_secondary_a	recommendations	4	5	2
SC92149	phllm	no_incorrect_important_interpretations	sleep_secondary_b	recommendations	5	5	2
SC92149	phllm	no_incorrect_unimportant_interpretations	sleep_primary_a	recommendations	5	5	3
SC92149	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_a	recommendations	4	5	3
SC92149	phllm	no_incorrect_unimportant_interpretations	sleep_secondary_b	recommendations	5	5	3
SC92149	phllm	no_incorrect_user_data	sleep_primary_a	recommendations	5	5	5
SC92149	phllm	no_incorrect_user_data	sleep_secondary_a	recommendations	5	5	5
SC92149	phllm	no_incorrect_user_data	sleep_secondary_b	recommendations	5	5	5
SC92149	phllm	no_unimportant_domain_knowledge	sleep_primary_a	recommendations	5	5	3
SC92149	phllm	no_unimportant_domain_knowledge	sleep_secondary_a	recommendations	5	5	3
SC92149	phllm	no_unimportant_domain_knowledge	sleep_secondary_b	recommendations	5	5	3
SC92149	phllm	no_unimportant_interpretations	sleep_primary_a	recommendations	4	5	2
SC92149	phllm	no_unimportant_interpretations	sleep_secondary_a	recommendations	4	5	2
SC92149	phllm	no_unimportant_interpretations	sleep_secondary_b	recommendations	5	5	2
SC92149	phllm	no_unimportant_user_data	sleep_primary_a	recommendations	4	5	2
SC92149	phllm	no_unimportant_user_data	sleep_secondary_a	recommendations	5	5	2
SC92149	phllm	no_unimportant_user_data	sleep_secondary_b	recommendations	5	5	2
SC62887	phllm	important_domain_knowledge	sleep_primary_b	etiology	5	4	4
SC62887	phllm	important_domain_knowledge	sleep_primary_d	etiology	5	4	4
SC62887	phllm	important_interpretations	sleep_primary_b	etiology	5	5	4
SC62887	phllm	important_interpretations	sleep_primary_d	etiology	5	5	4
SC62887	phllm	important_user_data	sleep_primary_b	etiology	5	4	5
SC62887	phllm	important_user_data	sleep_primary_d	etiology	5	4	5
SC62887	phllm	no_assumptions	sleep_primary_b	etiology	5	5	5
SC62887	phllm	no_assumptions	sleep_primary_d	etiology	5	5	5
SC62887	phllm	no_hallucinations	sleep_primary_b	etiology	5	5	5
SC62887	phllm	no_hallucinations	sleep_primary_d	etiology	5	5	5
SC62887	phllm	no_incorrect_domain_knowledge	sleep_primary_b	etiology	5	5	5
SC62887	phllm	no_incorrect_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC62887	phllm	no_incorrect_important_interpretations	sleep_primary_b	etiology	5	5	4
SC62887	phllm	no_incorrect_important_interpretations	sleep_primary_d	etiology	4	5	4
SC62887	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	etiology	5	5	5
SC62887	phllm	no_incorrect_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC62887	phllm	no_incorrect_user_data	sleep_primary_b	etiology	5	5	5
SC62887	phllm	no_incorrect_user_data	sleep_primary_d	etiology	5	5	5
SC62887	phllm	no_unimportant_domain_knowledge	sleep_primary_b	etiology	5	5	5
SC62887	phllm	no_unimportant_domain_knowledge	sleep_primary_d	etiology	5	5	5
SC62887	phllm	no_unimportant_interpretations	sleep_primary_b	etiology	5	5	5
SC62887	phllm	no_unimportant_interpretations	sleep_primary_d	etiology	5	5	5
SC62887	phllm	no_unimportant_user_data	sleep_primary_b	etiology	5	5	5
SC62887	phllm	no_unimportant_user_data	sleep_primary_d	etiology	5	5	5
SC62887	phllm	important_domain_knowledge	sleep_primary_b	insights	5	5	5
SC62887	phllm	important_domain_knowledge	sleep_primary_d	insights	5	5	5
SC62887	phllm	important_interpretations	sleep_primary_b	insights	5	5	5
SC62887	phllm	important_interpretations	sleep_primary_d	insights	5	5	5
SC62887	phllm	important_user_data	sleep_primary_b	insights	5	5	5
SC62887	phllm	important_user_data	sleep_primary_d	insights	4	5	5
SC62887	phllm	no_assumptions	sleep_primary_b	insights	5	5	5
SC62887	phllm	no_assumptions	sleep_primary_d	insights	5	5	5
SC62887	phllm	no_hallucinations	sleep_primary_b	insights	5	5	5
SC62887	phllm	no_hallucinations	sleep_primary_d	insights	5	5	5
SC62887	phllm	no_incorrect_domain_knowledge	sleep_primary_b	insights	5	5	4
SC62887	phllm	no_incorrect_domain_knowledge	sleep_primary_d	insights	5	5	4
SC62887	phllm	no_incorrect_important_interpretations	sleep_primary_b	insights	3	5	5
SC62887	phllm	no_incorrect_important_interpretations	sleep_primary_d	insights	4	5	5
SC62887	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	insights	5	5	5
SC62887	phllm	no_incorrect_unimportant_interpretations	sleep_primary_d	insights	5	5	5
SC62887	phllm	no_incorrect_user_data	sleep_primary_b	insights	5	5	5
SC62887	phllm	no_incorrect_user_data	sleep_primary_d	insights	5	5	5
SC62887	phllm	no_unimportant_domain_knowledge	sleep_primary_b	insights	5	5	5
SC62887	phllm	no_unimportant_domain_knowledge	sleep_primary_d	insights	5	5	5
SC62887	phllm	no_unimportant_interpretations	sleep_primary_b	insights	5	5	5
SC62887	phllm	no_unimportant_interpretations	sleep_primary_d	insights	5	5	5
SC62887	phllm	no_unimportant_user_data	sleep_primary_b	insights	5	5	5
SC62887	phllm	no_unimportant_user_data	sleep_primary_d	insights	5	5	5
SC62887	phllm	non_harmful	sleep_primary_b	overall	4	5	5
SC62887	phllm	non_harmful	sleep_primary_d	overall	5	5	5
SC62887	phllm	overall_quality	sleep_primary_b	overall	3	1	1
SC62887	phllm	overall_quality	sleep_primary_d	overall	4	1	1
SC62887	phllm	readable	sleep_primary_b	overall	4	5	5
SC62887	phllm	readable	sleep_primary_d	overall	5	5	5
SC62887	phllm	important_domain_knowledge	sleep_primary_b	recommendations	5	5	2
SC62887	phllm	important_domain_knowledge	sleep_primary_d	recommendations	5	5	2
SC62887	phllm	important_interpretations	sleep_primary_b	recommendations	5	5	3
SC62887	phllm	important_interpretations	sleep_primary_d	recommendations	5	5	3
SC62887	phllm	important_user_data	sleep_primary_b	recommendations	5	4	2
SC62887	phllm	important_user_data	sleep_primary_d	recommendations	5	4	2
SC62887	phllm	no_assumptions	sleep_primary_b	recommendations	5	5	3
SC62887	phllm	no_assumptions	sleep_primary_d	recommendations	5	5	3
SC62887	phllm	no_hallucinations	sleep_primary_b	recommendations	5	5	5
SC62887	phllm	no_hallucinations	sleep_primary_d	recommendations	5	5	5
SC62887	phllm	no_incorrect_domain_knowledge	sleep_primary_b	recommendations	3	5	4
SC62887	phllm	no_incorrect_domain_knowledge	sleep_primary_d	recommendations	5	5	4
SC62887	phllm	no_incorrect_important_interpretations	sleep_primary_b	recommendations	5	5	3
SC62887	phllm	no_incorrect_important_interpretations	sleep_primary_d	recommendations	5	5	3
SC62887	phllm	no_incorrect_unimportant_interpretations	sleep_primary_b	recommendations	5	5	5
SC62887	phllm	no_incorrect_unimportant_interpretations	sleep_primary_d	recommendations	5	5	5
SC62887	phllm	no_incorrect_user_data	sleep_primary_b	recommendations	5	5	5
SC62887	phllm	no_incorrect_user_data	sleep_primary_d	recommendations	5	5	5
SC62887	phllm	no_unimportant_domain_knowledge	sleep_primary_b	recommendations	5	5	4
SC62887	phllm	no_unimportant_domain_knowledge	sleep_primary_d	recommendations	4	5	4
SC62887	phllm	no_unimportant_interpretations	sleep_primary_b	recommendations	5	5	5
SC62887	phllm	no_unimportant_interpretations	sleep_primary_d	recommendations	5	5	5
SC62887	phllm	no_unimportant_user_data	sleep_primary_b	recommendations	5	5	5
SC62887	phllm	no_unimportant_user_data	sleep_primary_d	recommendations	5	5	5
SC68292	phllm	important_domain_knowledge	sleep_secondary_a	etiology	5	4	5
SC68292	phllm	important_domain_knowledge	sleep_secondary_b	etiology	4	4	5
SC68292	phllm	important_domain_knowledge	sleep_primary_c	etiology	2	4	5
SC68292	phllm	important_interpretations	sleep_secondary_a	etiology	5	5	5
SC68292	phllm	important_interpretations	sleep_secondary_b	etiology	4	5	5
SC68292	phllm	important_interpretations	sleep_primary_c	etiology	2	5	5
SC68292	phllm	important_user_data	sleep_secondary_a	etiology	5	4	5
SC68292	phllm	important_user_data	sleep_secondary_b	etiology	4	4	5
SC68292	phllm	important_user_data	sleep_primary_c	etiology	4	4	5
SC68292	phllm	no_assumptions	sleep_secondary_a	etiology	4	5	5
SC68292	phllm	no_assumptions	sleep_secondary_b	etiology	3	5	5
SC68292	phllm	no_assumptions	sleep_primary_c	etiology	5	5	5
SC68292	phllm	no_hallucinations	sleep_secondary_a	etiology	5	5	5
