case_study_id	rater	rater_type	tag	principle	conversation_source	rating	answer_time_min
FC72138	fitness_primary_b	primary	overall	non_harmful	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	assessment	no_assumptions	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	health_metrics	important_user_data	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	sleep	important_interpretations	phllm_early_checkpoint	3	11.41666667
FC72138	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	assessment	no_unimportant_interpretations	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	sleep	important_user_data	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	overall	readable	phllm_early_checkpoint	4	11.41666667
FC72138	fitness_primary_b	primary	assessment	important_user_data	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	assessment	no_hallucinations	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	training_load	important_interpretations	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	assessment	no_incorrect_user_data	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	training_load	no_assumptions	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	training_load	no_unimportant_user_data	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	health_metrics	no_assumptions	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	sleep	no_hallucinations	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	sleep	important_domain_knowledge	phllm_early_checkpoint	4	11.41666667
FC72138	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	assessment	important_domain_knowledge	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	training_load	no_hallucinations	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	training_load	important_user_data	phllm_early_checkpoint	5	11.41666667
FC72138	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	11.41666667
FC91617	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	important_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	important_domain_knowledge	phllm_early_checkpoint	4	11.76666667
FC91617	fitness_primary_b	primary	assessment	no_hallucinations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	important_interpretations	phllm_early_checkpoint	4	11.76666667
FC91617	fitness_primary_b	primary	training_load	no_assumptions	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	training_load	important_domain_knowledge	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	no_hallucinations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	training_load	no_hallucinations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	training_load	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	training_load	important_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	assessment	no_unimportant_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	assessment	important_interpretations	phllm_early_checkpoint	4	11.76666667
FC91617	fitness_primary_b	primary	overall	overall_quality	phllm_early_checkpoint	4	11.76666667
FC91617	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	no_assumptions	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	no_unimportant_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	overall	non_harmful	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	assessment	important_domain_knowledge	phllm_early_checkpoint	4	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	no_unimportant_user_data	phllm_early_checkpoint	4	11.76666667
FC91617	fitness_primary_b	primary	assessment	no_assumptions	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	phllm_early_checkpoint	4	11.76666667
FC91617	fitness_primary_b	primary	sleep	important_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm_early_checkpoint	4	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	training_load	no_unimportant_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	training_load	no_unimportant_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	no_assumptions	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	important_interpretations	phllm_early_checkpoint	4	11.76666667
FC91617	fitness_primary_b	primary	assessment	important_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	overall	readable	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	important_domain_knowledge	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	training_load	important_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	assessment	no_incorrect_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	sleep	no_unimportant_interpretations	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	training_load	no_incorrect_user_data	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	11.76666667
FC91617	fitness_primary_b	primary	health_metrics	no_hallucinations	phllm_early_checkpoint	5	11.76666667
FC39014	fitness_primary_b	primary	assessment	no_unimportant_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	assessment	important_domain_knowledge	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	no_unimportant_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	assessment	no_assumptions	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	important_domain_knowledge	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	important_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	assessment	important_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	no_incorrect_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	assessment	no_incorrect_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	important_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	no_assumptions	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	important_interpretations	gemini_ultra	4	21.46666667
FC39014	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	overall	overall_quality	gemini_ultra	4	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	important_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	important_domain_knowledge	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	important_domain_knowledge	gemini_ultra	4	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	no_hallucinations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	no_unimportant_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	important_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	no_unimportant_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	no_unimportant_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	no_assumptions	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	no_hallucinations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	no_unimportant_user_data	gemini_ultra	4	21.46666667
FC39014	fitness_primary_b	primary	assessment	important_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	no_incorrect_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	no_incorrect_unimportant_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	no_hallucinations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	overall	readable	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	training_load	important_user_data	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	assessment	no_unimportant_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	assessment	no_hallucinations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	no_assumptions	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	overall	non_harmful	gemini_ultra	5	21.46666667
FC39014	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	gemini_ultra	5	21.46666667
FC56978	fitness_primary_b	primary	health_metrics	important_domain_knowledge	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	sleep	important_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	training_load	important_user_data	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	no_assumptions	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	assessment	no_incorrect_user_data	phllm_early_checkpoint	4	13.13333333
FC56978	fitness_primary_b	primary	assessment	important_user_data	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	sleep	no_unimportant_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	sleep	no_assumptions	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	assessment	important_interpretations	phllm_early_checkpoint	4	13.13333333
FC56978	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	no_unimportant_user_data	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	training_load	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	overall	readable	phllm_early_checkpoint	4	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	sleep	no_hallucinations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	overall	non_harmful	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	important_user_data	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	training_load	no_unimportant_user_data	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	training_load	no_assumptions	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	training_load	no_incorrect_user_data	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	sleep	important_domain_knowledge	phllm_early_checkpoint	4	13.13333333
FC56978	fitness_primary_b	primary	sleep	no_unimportant_user_data	phllm_early_checkpoint	3	13.13333333
FC56978	fitness_primary_b	primary	training_load	no_unimportant_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	training_load	important_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	assessment	important_domain_knowledge	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	assessment	no_hallucinations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	phllm_early_checkpoint	4	13.13333333
FC56978	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	assessment	no_assumptions	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	overall	overall_quality	phllm_early_checkpoint	4	13.13333333
FC56978	fitness_primary_b	primary	assessment	no_unimportant_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	no_hallucinations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	important_interpretations	phllm_early_checkpoint	4	13.13333333
FC56978	fitness_primary_b	primary	sleep	important_user_data	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	training_load	no_hallucinations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm_early_checkpoint	5	13.13333333
FC56978	fitness_primary_b	primary	training_load	important_domain_knowledge	phllm_early_checkpoint	4	13.13333333
FC56978	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm_early_checkpoint	5	13.13333333
FC39014	fitness_primary_b	primary	training_load	no_incorrect_important_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	no_unimportant_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	no_assumptions	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	important_interpretations	phllm_early_checkpoint	4	21.86666667
FC39014	fitness_primary_b	primary	sleep	no_incorrect_user_data	phllm_early_checkpoint	4	21.86666667
FC39014	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	training_load	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	sleep	important_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	assessment	no_incorrect_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	training_load	no_assumptions	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	training_load	no_unimportant_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	assessment	important_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	assessment	no_hallucinations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	training_load	important_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	important_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	training_load	no_unimportant_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	sleep	important_interpretations	phllm_early_checkpoint	4	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	assessment	important_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	sleep	no_unimportant_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	assessment	important_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	training_load	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	sleep	no_hallucinations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	training_load	important_interpretations	phllm_early_checkpoint	4	21.86666667
FC39014	fitness_primary_b	primary	training_load	important_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	no_hallucinations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	sleep	no_assumptions	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	sleep	important_domain_knowledge	phllm_early_checkpoint	4	21.86666667
FC39014	fitness_primary_b	primary	training_load	no_incorrect_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	overall	overall_quality	phllm_early_checkpoint	4	21.86666667
FC39014	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	overall	non_harmful	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	training_load	no_hallucinations	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	phllm_early_checkpoint	4	21.86666667
FC39014	fitness_primary_b	primary	assessment	no_unimportant_interpretations	phllm_early_checkpoint	4	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	health_metrics	important_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	assessment	no_unimportant_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	sleep	no_unimportant_user_data	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	overall	readable	phllm_early_checkpoint	4	21.86666667
FC39014	fitness_primary_b	primary	assessment	no_assumptions	phllm_early_checkpoint	5	21.86666667
FC39014	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	21.86666667
FC72138	fitness_primary_b	primary	sleep	no_incorrect_unimportant_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	assessment	no_unimportant_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	training_load	no_hallucinations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	training_load	important_user_data	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	training_load	no_unimportant_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	health_metrics	no_incorrect_important_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	training_load	important_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	assessment	important_domain_knowledge	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	training_load	no_incorrect_user_data	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	health_metrics	important_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	assessment	important_user_data	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	sleep	no_incorrect_important_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	sleep	no_unimportant_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	health_metrics	no_unimportant_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	training_load	no_assumptions	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	sleep	no_incorrect_domain_knowledge	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	overall	non_harmful	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	health_metrics	no_incorrect_domain_knowledge	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	assessment	no_incorrect_domain_knowledge	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	sleep	important_domain_knowledge	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	assessment	no_incorrect_important_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	assessment	no_assumptions	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	sleep	important_user_data	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	sleep	no_hallucinations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	assessment	no_hallucinations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	assessment	important_interpretations	gemini_ultra	4	22.95
FC72138	fitness_primary_b	primary	sleep	no_assumptions	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	sleep	important_interpretations	gemini_ultra	4	22.95
FC72138	fitness_primary_b	primary	sleep	no_incorrect_user_data	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	training_load	important_domain_knowledge	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	health_metrics	important_user_data	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	health_metrics	no_hallucinations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	health_metrics	no_incorrect_user_data	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	assessment	no_unimportant_domain_knowledge	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	training_load	no_incorrect_domain_knowledge	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	sleep	no_unimportant_domain_knowledge	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	health_metrics	important_domain_knowledge	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	health_metrics	no_assumptions	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	assessment	no_incorrect_unimportant_interpretations	gemini_ultra	5	22.95
FC72138	fitness_primary_b	primary	overall	readable	gemini_ultra	4	22.95
